	TCGA.A6.2675	TCGA.A6.4105	TCGA.A6.5656	TCGA.A6.5657	TCGA.A6.5659	TCGA.A6.5660	TCGA.A6.5661	TCGA.A6.5662	TCGA.A6.5664	TCGA.A6.5665	TCGA.A6.5666	TCGA.A6.5667	TCGA.A6.6137	TCGA.A6.6138	TCGA.A6.6140	TCGA.A6.6141	TCGA.A6.6142	TCGA.A6.6648	TCGA.A6.6649	TCGA.A6.6650	TCGA.A6.6651	TCGA.A6.6652	TCGA.A6.6653	TCGA.A6.6654	TCGA.A6.6780	TCGA.A6.6781	TCGA.A6.6782	TCGA.AA.3489	TCGA.AA.3496	TCGA.AA.3511	TCGA.AA.3655	TCGA.AA.3660	TCGA.AA.3662	TCGA.AA.3663	TCGA.AA.3697	TCGA.AA.3712	TCGA.AA.3713	TCGA.AD.5900	TCGA.AD.6548	TCGA.AD.6888	TCGA.AD.6889	TCGA.AD.6890	TCGA.AD.6895	TCGA.AD.6899	TCGA.AD.6901	TCGA.AD.6963	TCGA.AD.6964	TCGA.AD.6965	TCGA.AM.5820	TCGA.AM.5821	TCGA.AU.3779	TCGA.AU.6004	TCGA.AY.5543	TCGA.AY.6196	TCGA.AY.6197	TCGA.AY.6386	TCGA.AZ.4323	TCGA.AZ.4616	TCGA.AZ.5403	TCGA.AZ.5407	TCGA.AZ.6598	TCGA.AZ.6599	TCGA.AZ.6600	TCGA.AZ.6601	TCGA.AZ.6603	TCGA.AZ.6605	TCGA.AZ.6606	TCGA.AZ.6607	TCGA.AZ.6608	TCGA.CA.5254	TCGA.CA.5255	TCGA.CA.5796	TCGA.CA.5797	TCGA.CA.6715	TCGA.CA.6716	TCGA.CA.6717	TCGA.CA.6718	TCGA.CA.6719	TCGA.CK.4947	TCGA.CK.4948	TCGA.CK.4950	TCGA.CK.4952	TCGA.CK.5912	TCGA.CK.5913	TCGA.CK.5914	TCGA.CK.5915	TCGA.CK.5916	TCGA.CK.6746	TCGA.CK.6747	TCGA.CK.6748	TCGA.CK.6751	TCGA.CM.4743	TCGA.CM.4751	TCGA.CM.5344	TCGA.CM.5348	TCGA.CM.5349	TCGA.CM.5860	TCGA.CM.5861	TCGA.CM.5862	TCGA.CM.5863	TCGA.CM.5864	TCGA.CM.5868	TCGA.CM.6161	TCGA.CM.6162	TCGA.CM.6163	TCGA.CM.6164	TCGA.CM.6165	TCGA.CM.6166	TCGA.CM.6167	TCGA.CM.6168	TCGA.CM.6169	TCGA.CM.6170	TCGA.CM.6171	TCGA.CM.6172	TCGA.CM.6674	TCGA.CM.6675	TCGA.CM.6676	TCGA.CM.6677	TCGA.CM.6678	TCGA.CM.6679	TCGA.CM.6680	TCGA.D5.5537	TCGA.D5.5538	TCGA.D5.5539	TCGA.D5.5540	TCGA.D5.5541	TCGA.D5.6529	TCGA.D5.6530	TCGA.D5.6531	TCGA.D5.6532	TCGA.D5.6533	TCGA.D5.6534	TCGA.D5.6535	TCGA.D5.6536	TCGA.D5.6537	TCGA.D5.6538	TCGA.D5.6539	TCGA.D5.6540	TCGA.D5.6541	TCGA.D5.6898	TCGA.D5.6920	TCGA.D5.6922	TCGA.D5.6923	TCGA.D5.6924	TCGA.D5.6926	TCGA.D5.6927	TCGA.D5.6928	TCGA.D5.6929	TCGA.D5.6930	TCGA.D5.6931	TCGA.D5.6932	TCGA.D5.7000	TCGA.DM.A0X9	TCGA.DM.A0XD	TCGA.DM.A0XF	TCGA.DM.A1D0	TCGA.DM.A1D4	TCGA.DM.A1D6	TCGA.DM.A1D7	TCGA.DM.A1D8	TCGA.DM.A1D9	TCGA.DM.A1DA	TCGA.DM.A1DB	TCGA.DM.A1HA	TCGA.DM.A1HB	TCGA.DM.A280	TCGA.DM.A282	TCGA.DM.A285	TCGA.DM.A288	TCGA.DM.A28A	TCGA.DM.A28C	TCGA.DM.A28E	TCGA.DM.A28F	TCGA.DM.A28G	TCGA.DM.A28H	TCGA.DM.A28K	TCGA.DM.A28M	TCGA.F4.6459	TCGA.F4.6460	TCGA.F4.6461	TCGA.F4.6463	TCGA.F4.6569	TCGA.F4.6570	TCGA.F4.6703	TCGA.F4.6704	TCGA.F4.6805	TCGA.F4.6806	TCGA.F4.6807	TCGA.F4.6808	TCGA.F4.6809	TCGA.F4.6854	TCGA.F4.6855	TCGA.F4.6856	TCGA.G4.6293	TCGA.G4.6294	TCGA.G4.6295	TCGA.G4.6297	TCGA.G4.6298	TCGA.G4.6299	TCGA.G4.6302	TCGA.G4.6303	TCGA.G4.6304	TCGA.G4.6306	TCGA.G4.6307	TCGA.G4.6309	TCGA.G4.6310	TCGA.G4.6311	TCGA.G4.6314	TCGA.G4.6315	TCGA.G4.6317	TCGA.G4.6320	TCGA.G4.6321	TCGA.G4.6322	TCGA.G4.6323	TCGA.G4.6586	TCGA.G4.6588	TCGA.G4.6625	TCGA.G4.6626	TCGA.G4.6627	TCGA.G4.6628
hsa-let-7i	-0.689795115	-0.390602197	-0.553206961	-0.015836203	-1.305246605	-0.425903468	0.12315663	-0.818279864	1.556694041	-0.515912225	-0.980822429	-1.791943088	0.255172217	0.647427301	-0.172982052	1.438205647	0.585445475	-0.709571748	-0.105490908	-1.423080828	-2.007972125	-0.71954432	0.643166823	-0.524237954	1.350551327	1.84915338	0.026295369	1.776753782	0.882435196	0.411791357	0.582564294	-0.142083042	0.855386193	0.136791911	0.234139604	-0.132352982	-0.152517192	-0.071347784	0.529782466	-0.767251454	-0.518136637	0.326754532	0.411556821	-0.025173428	0.660736285	2.679215433	1.178937742	-0.73146824	-1.041382279	2.294933233	1.047253716	0.508761188	0.28548823	1.228262281	-0.746500601	-0.468408973	-0.762931599	-0.626647096	1.129583302	-0.053143307	1.905028406	-0.523894591	0.220428302	0.926244591	-0.285434803	1.035474572	-1.078446682	1.234329431	-0.563298663	-0.003314957	-0.919659518	-1.245410883	0.429253187	-1.711636831	-2.227158489	-1.528559565	-0.025074284	-2.057359895	0.565137332	0.938585333	-0.091581939	0.796210661	0.258043264	-0.110862229	0.877227409	-0.879691598	-0.072263037	0.58326678	-0.747722818	-1.489098779	0.703703836	0.217912392	-0.700279584	0.059134572	-0.366807586	-0.231419758	1.717688143	0.208827232	0.284665742	-0.092028416	-0.418887845	1.240042917	-0.230088432	1.714118681	1.194476311	0.135571133	-0.484763943	-0.424723406	-0.401322633	0.184792367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-1-1	0.611189904	-0.460037286	-0.460037286	0.310775949	1.299965788	-0.460037286	-0.460037286	-0.460037286	-0.460037286	-0.460037286	-0.460037286	2.016107115	-0.460037286	-0.460037286	-0.460037286	-0.460037286	0.520763633	-0.460037286	-0.460037286	1.000434932	2.25401611	-0.460037286	-0.460037286	0.046553476	-0.460037286	-0.460037286	-0.460037286	-0.460037286	-0.460037286	-0.460037286	-0.460037286	-0.460037286	-0.460037286	-0.460037286	-0.460037286	-0.460037286	-0.460037286	-0.460037286	1.548835751	-0.460037286	-0.460037286	-0.460037286	1.215861348	-0.460037286	-0.460037286	-0.460037286	-0.460037286	1.152185158	1.849919608	3.031683803	-0.460037286	-0.460037286	-0.460037286	-0.460037286	-0.460037286	-0.460037286	0.634260206	0.541050079	-0.460037286	-0.460037286	-0.460037286	-0.460037286	-0.460037286	0.788519158	-0.460037286	-0.460037286	-0.460037286	-0.460037286	-0.460037286	-0.460037286	-0.460037286	-0.460037286	-0.460037286	-0.460037286	-0.460037286	-0.460037286	-0.460037286	0.797806754	1.171502131	-0.460037286	-0.460037286	-0.460037286	-0.460037286	-0.460037286	-0.460037286	-0.460037286	-0.460037286	-0.460037286	1.093932955	2.018494515	-0.460037286	-0.460037286	-0.460037286	-0.460037286	-0.460037286	-0.460037286	-0.460037286	-0.460037286	-0.460037286	-0.460037286	-0.460037286	0.78197632	-0.460037286	1.211556757	-0.460037286	-0.460037286	-0.460037286	1.131887594	0.509592256	-0.460037286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-1-2	0.211514756	-0.459346326	0.214353648	1.725836644	1.628285094	-0.585527467	-0.023481995	1.568217484	-0.339144517	-1.127623863	-1.180527123	2.294398978	-0.231869716	0.538629909	-0.545927291	0.260230284	0.573473415	0.319275854	1.445092536	-0.1244821	1.954168169	0.870373945	-0.93058349	1.384561008	-2.278562817	-0.271991146	-0.272785672	-0.570839088	-0.897257618	-0.062914184	-1.67096376	-0.160010612	-1.072974979	-1.589810013	-0.920545775	-0.323183387	-1.167959847	1.242040824	0.992350435	-0.120517044	-1.322742965	-0.246198849	1.14411696	0.020566199	-1.406129166	-0.594122151	-0.660733447	-0.496708218	2.261720119	-1.121804356	-0.24228711	0.197058462	-0.764844901	-0.817379602	-1.08551491	-0.333534919	1.70088473	0.240863055	1.095502933	0.127714973	-0.704058257	-0.017523455	0.467243404	0.957364067	1.210695829	0.504366234	-0.599448848	0.639036514	-0.686476194	-1.581054082	0.024283825	-0.551017777	1.019867936	-0.595929006	-0.483310825	1.538505138	1.132348716	1.533692564	0.678940061	-1.226555728	0.161974717	-0.705005468	0.138496139	-1.052420081	-1.52857066	-1.272479583	0.48312484	-1.108335125	0.561298097	1.341345599	-0.428014577	-1.777853957	0.588815736	0.529014597	0.694769822	1.549047019	-0.718749728	0.303794432	0.311438132	0.392968104	-0.795653227	0.432679914	-0.058530732	0.579932407	-0.316123458	0.165457792	0.738098896	0.815005825	1.446621614	1.295091589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-100	0.178204561	-0.159299121	1.372900727	0.68682847	0.779643538	0.450258946	-0.64102777	-0.324258079	2.41085031	-1.065001305	-0.680768574	0.251616342	-0.237400418	0.37336919	-1.985110282	1.27463096	1.058133599	-1.429931093	0.795467992	-1.536801573	1.130175294	0.82780609	-1.252502694	0.190466227	-2.066414301	1.694953388	1.445226728	1.448542186	-0.407955895	0.069269245	-0.35181125	0.363633394	-0.210240594	-1.455916363	-0.243968166	-1.057865501	-0.511161177	0.321250143	-0.206126836	-1.72549015	-1.74701335	0.724001041	0.575226986	0.868884105	1.058822194	1.174736777	1.189799095	0.722243002	-0.537882004	0.5329071	0.881282962	0.683297862	-0.903978759	1.535314163	-2.143541843	-0.570846862	0.854686364	-0.347848728	0.587245435	-1.204814062	-0.316482472	-0.577781345	0.809036501	0.574879139	0.321814812	0.267135648	-1.821043658	-0.046477025	-2.300097648	1.764633686	1.548466009	-1.469261687	0.941592879	-0.66976641	0.061038164	0.38664527	-0.565653263	-0.176985291	0.607331795	0.39287697	-0.374643871	-1.329630257	-0.101597382	-1.09032814	-0.249539513	-2.791334498	-0.173107258	-2.411445703	-0.257514432	-0.231473334	-0.246302574	-2.470256035	-0.049614126	0.297120382	0.901599348	0.146381144	0.026543285	-0.447386492	0.316115787	0.605525433	-0.171348724	0.725410782	0.786588889	1.445110268	1.516187431	0.839813682	1.147432595	0.465165379	0.525294001	0.713710461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-101-1	1.000926884	-0.329152166	-3.585649509	-0.453683797	-0.131660069	0.265787416	-0.761652828	-1.172188734	-2.495679311	-0.042169713	0.726146728	-0.815911071	1.742715849	0.576392538	0.800870401	0.094912084	0.219249305	0.405863461	-0.245859757	-0.912797272	-0.419247845	1.302563224	-1.40020233	-1.207712052	-0.511137328	0.168767495	1.185439735	1.359497684	0.747414248	-0.642075824	-0.985771129	0.432842535	0.591507678	-1.113833012	0.215579092	-0.676092893	0.044601073	-0.443251582	-0.773004731	0.254134883	-0.088479994	0.363441231	0.51544154	1.448033341	1.35576262	1.507287604	2.165598908	1.07016374	-1.709540984	-1.46334592	0.152750032	-0.897252369	0.477817292	1.681293449	-0.003187377	-0.920228582	1.047463991	-0.779909845	0.023891802	0.381010479	1.369132202	1.654489236	0.290487137	-0.091400516	0.183842204	-0.098567052	-0.299303667	-0.485247616	0.374937252	-3.799975836	-3.788226894	0.188059118	0.087855647	-0.100564586	0.342057605	-0.278779182	-1.425198589	-0.08289419	-0.021825462	-0.209077369	0.262402847	-0.327236116	1.642915249	-1.809009958	-0.008367765	-0.316020699	-0.885257413	1.186931128	-0.199165257	-1.016225314	-1.076637498	-0.321241498	0.221554543	-0.017997749	-0.413880643	-0.618109848	-0.312130532	0.193680983	1.286279477	0.28697316	0.728922968	0.39167829	-1.176635184	-1.631866471	0.41750096	0.277418487	-0.719175184	-1.018979767	-3.42826311	-1.498982064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-101-2	0.05812603	-1.611070495	-1.513397657	0.645768785	0.378030502	1.499191216	0.463057809	-0.49289322	-2.386075271	-2.386075271	2.541685145	0.047971268	0.567836896	-0.372517303	1.77390016	0.187837101	0.221521959	0.988447702	-1.57976068	-2.386075271	-1.588120007	-0.266391164	0.122718761	-1.587784128	0.069125653	-0.448722345	-0.855701728	0.8479483	-0.341579032	-0.6475754	-0.833120417	0.183292476	1.407087838	0.310248142	-0.027562358	-0.068322221	0.31936111	-0.398100368	-0.328466624	-0.314439467	-0.617707864	-0.912705567	-0.717253757	-0.694884967	-0.250429808	-0.956469621	0.878098334	-0.327231384	0.617176475	-0.822984951	2.008692542	0.0511815	0.554143016	0.784987622	0.523974834	-1.13480692	-0.407320276	-0.534102434	-0.365987946	0.300434096	0.166705781	-0.269171497	-0.34372851	-0.064791701	1.586961244	-0.532116589	-1.611124106	-1.640098573	-0.11846154	-2.386075271	-2.386075271	0.18202138	0.101093323	0.68014056	-0.587173912	-0.999503181	-0.816196496	-0.2460173	0.550586036	0.409846056	0.859717764	-1.218692084	3.436026905	-0.98065049	2.013256262	2.462340147	-0.262104705	-1.052030481	-0.383172046	-1.087714429	-0.221918622	0.06048453	-0.082013762	1.318948295	-0.292186749	0.570253358	-0.121081732	-0.676584905	2.783233648	-0.7163069	2.411465464	-0.073342975	1.046520295	-0.072605973	0.060960784	1.557252685	0.611918897	1.360111185	-0.389987326	-0.367729389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-103-1	-0.263675081	-1.182225449	1.059075597	-0.482367506	0.940090731	0.666674036	1.08746011	0.303409444	-0.113536877	-0.192072626	0.130563788	-0.390820235	1.467357878	-0.233008841	0.31293822	0.112995701	0.235609194	0.011912467	-0.407742367	0.472314289	-2.96722075	2.054341783	1.295302193	-2.371470045	0.783921271	0.506420609	-0.33956888	-0.455760734	-0.316896997	0.059163145	0.965399724	0.355922855	1.936790301	1.630404178	0.313898358	1.396930362	0.378626703	-0.709217701	-0.337994698	0.183512764	0.588398941	0.067732791	-1.108623399	0.326038335	-0.701818185	-0.232541358	0.239727094	-0.012980653	0.469591807	1.515417719	1.479587358	0.354474804	1.806010913	0.757936227	0.75903362	1.157919797	-1.181329232	-1.016467601	-0.424687076	0.797312105	1.507879399	-1.601299149	-0.233803374	-0.264109058	-0.596187863	-1.130491828	-0.349338755	-0.65332115	-0.133758553	-0.570594185	-0.028771015	0.356472968	0.961328181	0.336622418	-1.13811083	-1.894142951	-0.909034778	-0.73614796	1.172226816	0.324614056	-0.066698473	2.269242613	2.556453572	1.317717229	0.730611853	0.321373929	0.427665704	0.180343338	-0.204248471	-1.623428863	-0.505204367	1.44962132	-0.66949279	-0.212244716	0.09505793	-0.060368456	0.018352803	0.035350429	1.560478184	-0.409965916	2.28007433	0.561143662	0.505388844	1.640076395	0.474914008	-0.262352269	1.601457081	-0.695922013	-0.227954601	0.305711685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-103-2	0.042190401	-0.29819802	1.760241206	-1.461978335	-0.244307471	-1.867078929	0.153348207	-2.033617814	-0.160142948	0.345764741	-0.150577419	-1.769781745	1.693324379	-0.143169697	0.454809822	1.021879252	-0.019572844	0.590186782	-0.422273752	0.281738792	-1.949018259	1.289887729	0.883751463	-0.374336546	1.224185484	-0.129050574	1.353980495	-0.616143887	0.567123745	0.357692232	-0.134697152	-0.171285844	0.211341729	0.488716765	-0.230032334	1.180579632	-0.466962706	-0.150890341	1.28108002	1.292685988	-0.688506058	0.798793403	-0.021782311	-0.216162259	-0.218930044	2.271384133	0.56037497	0.45264854	-1.30926839	0.18807481	-0.042177178	-1.877839566	-0.923207973	0.272905134	0.599314034	0.920591016	0.421662197	0.3394705	-1.541828074	-0.155650011	1.158103377	-0.334185541	-0.065663968	0.116358232	0.420908346	-0.05902599	0.704960489	-0.441121384	1.196975506	0.396135185	-0.684281677	-1.457314848	0.283321348	0.948336797	-0.694639512	-1.40991407	-0.169784238	-0.998108913	-0.720330815	-0.367321723	-0.19655983	-0.252688071	0.482093711	-0.38483314	-1.001950881	0.918542625	-1.140967358	1.436672469	0.631630549	-1.025172937	1.258472772	-0.233829913	0.32120135	-1.274689295	-1.301813272	-1.405191288	-1.107416544	-1.83612105	-0.600826663	-1.119351419	-0.961819614	-0.93228962	-0.234592563	-0.497384199	-0.145247527	-0.982559619	-1.003889175	0.150788081	-1.966374266	-1.695629051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-105-1	-0.450075662	-0.402369525	-0.543310471	-0.476222345	-0.046066571	0.438388586	-0.543310471	-0.543310471	1.689627448	-0.543310471	1.124421972	-0.366860214	1.026726611	-0.317275353	-0.543310471	-0.417113126	3.242588142	-0.351932099	-0.442588068	-0.416197521	1.062457267	-0.543310471	-0.543310471	-0.499219084	2.999757094	-0.394076467	-0.44777599	-0.543310471	2.309024487	-0.543310471	-0.241623424	0.254518458	2.619062882	-0.543310471	-0.543310471	-0.543310471	-0.543310471	-0.543310471	2.29522279	-0.543310471	-0.543310471	-0.543310471	-0.543310471	-0.394996505	-0.543310471	-0.350762848	2.832607006	2.560232681	-0.437021693	3.113021169	-0.543310471	-0.543310471	-0.543310471	-0.543310471	-0.543310471	-0.543310471	3.177126795	-0.543310471	-0.480813473	-0.543310471	-0.543310471	2.102314656	-0.168435683	-0.543310471	-0.3468235	-0.421170705	0.084118735	-0.290844962	0.102518427	-0.543310471	-0.007817559	-0.543310471	1.92537964	-0.215257633	-0.347114178	-0.543310471	-0.328363488	-0.433833369	-0.076579096	3.037584614	-0.543310471	-0.148225757	1.629101268	-0.543310471	-0.543310471	-0.543310471	-0.543310471	-0.543310471	-0.290950475	-0.393756489	-0.226329192	-0.543310471	-0.435787196	-0.543310471	1.433312586	-0.356802853	-0.543310471	-0.543310471	1.186038746	-0.543310471	0.791509375	-0.543310471	0.002751022	-0.397822425	-0.280447522	0.283830477	-0.133697734	-0.001357548	-0.543310471	-0.543310471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-105-2	-0.215697799	-0.278821857	-0.245521889	-0.247459374	-0.257461585	-0.253818938	-0.543047148	-0.543047148	1.706369279	-0.543047148	1.195051627	-0.406484483	0.765947054	-0.315343949	-0.543047148	-0.543047148	3.343897218	-0.350256453	-0.441581439	-0.543047148	1.081801595	-0.543047148	-0.543047148	-0.34045637	3.127152682	-0.543047148	-0.543047148	-0.186355271	2.244851488	-0.543047148	-0.543047148	0.625446025	2.668656999	-0.543047148	-0.543047148	-0.543047148	-0.265837	-0.543047148	2.304968264	-0.120946141	-0.543047148	-0.543047148	-0.39610802	-0.265930273	-0.543047148	-0.349078574	2.829512379	2.445187548	-0.435973986	3.178602642	-0.164188839	-0.543047148	-0.543047148	-0.543047148	-0.280433079	-0.543047148	3.204845989	-0.455273997	-0.42133106	-0.543047148	-0.543047148	2.072484529	-0.432420142	-0.433576449	-0.438531423	-0.312060993	0.227837717	-0.288718509	-0.204645076	-0.543047148	-0.543047148	-0.543047148	1.962496528	-0.212573364	-0.4386942	-0.543047148	-0.543047148	-0.27499966	-0.276960796	2.961886711	-0.375627234	-0.543047148	1.466978362	-0.352903045	-0.543047148	-0.29498046	-0.543047148	-0.543047148	-0.184798544	-0.464501619	-0.543047148	-0.301481452	-0.543047148	-0.543047148	1.617347968	-0.444106404	-0.543047148	-0.39160716	1.239169099	-0.543047148	0.639884633	-0.543047148	-0.078840489	-0.270862047	-0.170723302	0.120979829	-0.24771139	0.152271483	-0.543047148	-0.460162782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-106a	-0.66513969	0.466483483	1.880988908	-0.837428884	-0.241326031	-0.330191476	0.189616791	-0.336357979	-0.104915317	0.469747371	1.482497476	-0.207598668	0.591527763	0.753357752	1.914008667	-0.07064662	0.272724651	1.486657011	-0.069386396	1.728753609	-1.710002483	-1.449603528	0.958349461	-1.815078202	1.524706143	0.874594368	-0.293162467	-1.533930662	1.163407481	0.822954866	-0.489577327	-0.480076823	1.228046859	0.96752139	0.826877918	0.585075106	-0.231882541	-0.756792475	0.725762173	1.26637077	0.571321719	0.006753204	-0.08317687	-0.695048079	0.596747476	1.371010766	0.760338504	0.086206256	0.524371772	-0.476283635	-0.048856017	-0.671790749	1.049938564	-0.2223667	0.873271701	0.240115329	-0.053822091	-0.52506686	-1.278981982	-0.752732165	1.373213521	-0.042262585	0.075813951	-0.573415706	0.10709118	-0.078849092	1.367988208	-2.629725674	2.719519185	-0.285767341	-2.073133127	-1.127573758	-0.657114675	1.784480165	-0.495542556	-2.566585747	-0.963494357	-1.811254478	0.419394751	-0.593090759	-0.310368795	0.961102412	0.873258685	-0.331386348	1.236152146	0.604173112	-1.20281961	1.013711398	0.916745377	0.967271968	-0.00166664	0.684978056	-0.291753114	-0.311368443	-3.259236977	-2.034033674	-0.300463526	-1.193421582	1.169866133	-0.75198653	0.530532671	-0.282917609	0.221337321	-0.60861649	-0.029066817	-0.394778704	-1.411076657	-0.651427735	-0.397875833	-1.038842175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-106b	-0.586568099	0.151849005	1.541264393	-1.296053687	-1.037410621	-0.376465965	-0.209486914	-1.916302454	0.972740407	0.452964784	-0.674184956	-1.173614732	0.348355774	0.036349782	1.995040322	0.285628883	0.066166802	0.656547957	-1.033688298	1.588934799	-2.996051933	0.360794878	1.561825379	-1.315587836	0.751234496	0.168775215	-0.116494797	-1.40467122	0.066334869	0.284549144	0.322440755	-0.420164836	0.021759713	-0.637346449	-0.132563649	1.792466101	0.283762664	-0.734979943	-0.706301789	1.104603317	1.027968065	0.932925514	-0.750151427	-0.548952057	-0.653621307	0.773843361	0.435745862	0.621086725	-1.09055002	-0.09503861	-0.95090531	-0.715596624	0.18220675	0.068511643	0.653602278	0.873009823	-0.486237777	-0.75528414	-1.450131131	-1.147806534	2.313109192	-0.328640861	-0.180349735	-0.337664265	-0.226783366	0.137140391	0.372794535	-0.912071207	1.140485253	-0.31901868	1.667257339	-1.044444076	0.323706681	1.497315059	0.430536264	-2.263284198	-0.3169894	-0.543134106	-0.17222713	0.530653525	0.236503409	2.241700222	0.612045641	-0.358928829	1.286236493	0.933116617	-0.761102309	1.434709089	-0.229919009	-0.429098113	0.082492018	0.04444438	0.292822064	-0.750374686	0.7012465	-0.01203147	-0.330936352	-0.325632283	-0.080190604	-0.660905609	-0.209538325	-1.001034681	0.579205562	-0.01982184	-0.770591643	0.048592508	-0.827853754	-0.499511193	-2.756046297	-1.492761163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
