	TCGA.02.0001	TCGA.02.0003	TCGA.02.0007	TCGA.02.0009	TCGA.02.0010	TCGA.02.0011	TCGA.02.0014	TCGA.02.0021	TCGA.02.0024	TCGA.02.0027	TCGA.02.0028	TCGA.02.0033	TCGA.02.0034	TCGA.02.0038	TCGA.02.0043	TCGA.02.0047	TCGA.02.0052	TCGA.02.0054	TCGA.02.0057	TCGA.02.0058	TCGA.02.0060	TCGA.02.0064	TCGA.02.0069	TCGA.02.0071	TCGA.02.0074	TCGA.02.0075	TCGA.02.0080	TCGA.02.0083	TCGA.02.0085	TCGA.02.0086	TCGA.02.0089	TCGA.02.0099	TCGA.02.0102	TCGA.02.0107	TCGA.02.0113	TCGA.02.0114	TCGA.02.0115	TCGA.02.0116	TCGA.02.2466	TCGA.02.2470	TCGA.02.2483	TCGA.02.2485	TCGA.02.2486	TCGA.06.0122	TCGA.06.0124	TCGA.06.0125	TCGA.06.0126	TCGA.06.0128	TCGA.06.0129	TCGA.06.0130	TCGA.06.0133	TCGA.06.0137	TCGA.06.0139	TCGA.06.0140	TCGA.06.0141	TCGA.06.0142	TCGA.06.0143	TCGA.06.0145	TCGA.06.0147	TCGA.06.0155	TCGA.06.0169	TCGA.06.0875	TCGA.06.0876	TCGA.06.0877	TCGA.06.0878	TCGA.06.0879	TCGA.06.0881	TCGA.06.0882	TCGA.06.0939	TCGA.06.1084	TCGA.06.1086	TCGA.06.1087	TCGA.06.1800	TCGA.06.1801	TCGA.06.1802	TCGA.06.1805	TCGA.06.2557	TCGA.06.2558	TCGA.06.2559	TCGA.06.2561	TCGA.06.2562	TCGA.06.2563	TCGA.06.2564	TCGA.06.2565	TCGA.06.2566	TCGA.06.2567	TCGA.06.2569	TCGA.06.2570	TCGA.12.0670	TCGA.12.0820	TCGA.12.0821	TCGA.12.0822	TCGA.12.0826	TCGA.12.0827	TCGA.12.0828	TCGA.12.0829	TCGA.12.1088	TCGA.12.1089	TCGA.12.1090	TCGA.12.1091	TCGA.12.1092	TCGA.12.1093	TCGA.12.1094	TCGA.12.1095	TCGA.12.1096	TCGA.12.1097	TCGA.12.1098	TCGA.12.1099	TCGA.12.1597	TCGA.12.1598	TCGA.12.1599	TCGA.12.1600	TCGA.12.1602	TCGA.12.3644	TCGA.12.3646	TCGA.12.3648	TCGA.12.3649	TCGA.12.3650	TCGA.12.3651	TCGA.12.3652	TCGA.12.3653	TCGA.14.0736	TCGA.14.0783	TCGA.14.0786	TCGA.14.0787	TCGA.14.0789	TCGA.14.0790	TCGA.14.0812	TCGA.14.0813	TCGA.14.0817	TCGA.14.0865	TCGA.14.0866	TCGA.14.0867	TCGA.14.0871	TCGA.14.1034	TCGA.14.1037	TCGA.14.1396	TCGA.14.1401	TCGA.14.1402	TCGA.14.1451	TCGA.14.1452	TCGA.14.1453	TCGA.14.1454	TCGA.14.1455	TCGA.14.1456	TCGA.14.1458	TCGA.14.1459	TCGA.14.1794	TCGA.14.1795	TCGA.14.1821	TCGA.14.1823	TCGA.14.1825	TCGA.14.1827	TCGA.14.1829	TCGA.14.2554	TCGA.14.2555	TCGA.14.3476	TCGA.14.3477	TCGA.14.4157	TCGA.15.1446	TCGA.15.1447	TCGA.15.1449	TCGA.16.0846	TCGA.16.0848	TCGA.16.0849	TCGA.16.0850	TCGA.16.0861	TCGA.16.1045	TCGA.16.1047	TCGA.16.1048	TCGA.16.1055	TCGA.16.1056	TCGA.16.1060	TCGA.16.1062	TCGA.16.1063	TCGA.16.1460	TCGA.19.0955	TCGA.19.0957	TCGA.19.0960	TCGA.19.0962	TCGA.19.0963	TCGA.19.0964	TCGA.19.1385	TCGA.19.1386	TCGA.19.1387	TCGA.19.1388	TCGA.19.1389	TCGA.19.1390	TCGA.19.1392	TCGA.19.1786	TCGA.19.1787	TCGA.19.1788	TCGA.19.1789	TCGA.19.1790	TCGA.19.1791	TCGA.19.2619	TCGA.19.2620	TCGA.19.2621	TCGA.19.2623	TCGA.19.2624	TCGA.19.2625	TCGA.19.2629	TCGA.19.2631	TCGA.19.4068	TCGA.26.1438	TCGA.26.1439	TCGA.26.1440	TCGA.26.1443	TCGA.26.1799	TCGA.27.1830	TCGA.27.1831	TCGA.27.1832	TCGA.27.1833	TCGA.27.1834	TCGA.27.1835	TCGA.27.1836	TCGA.27.1837	TCGA.27.1838	TCGA.27.2518	TCGA.27.2519	TCGA.27.2521	TCGA.27.2523	TCGA.27.2524	TCGA.27.2526	TCGA.27.2527	TCGA.27.2528	TCGA.28.1745	TCGA.28.1746	TCGA.28.1747	TCGA.28.1749	TCGA.28.1750	TCGA.28.1751	TCGA.28.1752	TCGA.28.1753	TCGA.28.1755	TCGA.28.1756	TCGA.28.1757	TCGA.28.1760	TCGA.28.2502	TCGA.28.2506	TCGA.28.2509	TCGA.28.2513	TCGA.28.2514	TCGA.32.1970	TCGA.32.1973	TCGA.32.1976	TCGA.32.1977	TCGA.32.1978	TCGA.32.1982	TCGA.32.1986	TCGA.32.1987	TCGA.32.1991	TCGA.32.2491	TCGA.32.2494	TCGA.32.2495	TCGA.32.2615	TCGA.32.2616	TCGA.32.2632	TCGA.32.2634	TCGA.32.2638	TCGA.32.4208	TCGA.32.4209	TCGA.32.4210	TCGA.32.4211	TCGA.32.4213	TCGA.32.4719	TCGA.41.2571	TCGA.41.2572	TCGA.41.2573	TCGA.41.2575	TCGA.41.3392	TCGA.41.3393	TCGA.41.3915	TCGA.41.4097
ebv-miR-BART16	0.231773229	-0.276003052	-0.127708537	0.444320407	0.672897963	-0.143107165	-0.169290234	-0.183860366	-0.237351066	-0.31696368	0.050000797	-0.317490586	-0.362968786	-0.490175614	-0.050157815	-0.436206593	-0.340482671	-0.451848314	-0.293043787	-0.364867007	-0.30054219	-0.213211383	0.023549612	-0.378961046	-0.477316199	0.500210232	-0.185012959	-0.057610622	-0.359109324	-0.437403472	-0.072556625	-0.530701947	-0.15936313	-0.378012781	0.481690281	1.161038227	-0.285002936	-0.39582286	0.205342434	-0.397164592	-0.510255934	0.467159755	-0.304026961	3.585516406	3.182575088	1.932460495	0.220177222	-0.392007768	7.299232674	-0.805993223	4.041522905	-1.333876238	1.777555039	-0.114414277	6.343876384	-1.007683698	1.12830038	1.776889334	-0.870725807	-0.457699219	-0.912075791	-0.179874814	-0.168106131	-0.06484138	-0.13117808	-0.153289989	-0.10567495	-0.139062731	-0.712831377	-0.131599563	-0.218376366	-0.221170963	-0.459490717	-0.224581961	-0.411794271	-0.350031051	0.1520278	-0.256734682	0.230237857	-0.046599386	-0.326087354	-0.555569945	-0.195431565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ebv-miR-BART17-3p	-1.748594531	-2.154570672	-1.880393946	0.189246127	-0.613132407	-0.700515441	-0.690999481	0.23262014	-0.811527347	0.207910267	1.555487888	2.233107207	0.533369188	0.015235086	2.416367112	1.88190086	-0.794413694	-0.0460689	-0.103447654	-0.367105493	-1.146900495	1.660793903	-1.172693318	1.718639684	-1.132788461	0.361779448	0.627538955	-0.543186034	-1.232353407	1.000102364	0.428420009	-0.214500554	1.072719521	0.645792248	-2.1174232	-0.627524135	-0.612648045	-0.297569725	0.431153307	-0.2935827	-0.58916437	0.560722397	-0.293628891	0.583770879	1.072971596	0.265054361	0.541382327	-2.367930633	-1.66568126	0.087332283	-1.618319931	-0.75452711	1.726033192	0.792337877	2.277769613	-0.340080262	0.804037356	0.220691278	0.501395275	-0.26895832	0.403451014	-0.233271083	-0.087620585	-0.127495304	-0.017862163	-0.36921408	0.303552027	-0.177882985	-0.416087424	0.382398158	-0.176352928	-0.033071524	-0.469356822	-0.217967001	-0.279704451	-0.415406528	0.076741818	-0.322650269	-0.108946982	0.6859255	-0.145411771	0.582735207	0.569376351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ebv-miR-BART17-5p	-1.057937509	-1.389409663	-0.541429402	-1.014190061	-1.054338443	-0.104277346	-0.491848025	0.49000923	0.627371236	-0.759628024	0.254722189	0.62078686	2.036417952	-0.157392783	-0.317754974	0.504111374	-0.708671992	-0.122322582	0.249482244	-0.980904696	-0.502544434	0.873589399	-1.320801875	0.823181362	0.076196727	0.258289122	-0.804525665	-1.260548313	0.885591352	-1.284780193	0.196430582	1.632074678	-1.190783233	0.621417647	1.890649575	1.600787535	-1.609078246	-1.142122314	-0.990436383	-0.416199299	0.125147516	-0.592394506	0.186366617	-0.278852681	0.444623752	-0.779765758	-1.28415744	-0.512687428	-1.010407832	0.962760362	1.342483549	-0.349994342	-0.259778103	0.463794124	0.051047135	-0.4939672	1.075393101	0.074450641	0.44939417	0.788056184	3.080141141	-0.145027652	1.262476876	0.753918931	0.482151758	-0.715862602	3.152706061	-0.035426327	-0.253357301	2.564894672	1.736820154	0.609247377	1.050262499	-0.280606017	1.855783384	0.988954462	-0.738222863	0.207355663	-0.46316836	5.017124639	-0.411449692	-0.518591754	-0.701876971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ebv-miR-BART18	0.458503824	0.414021501	0.320762256	0.814397254	-0.091007633	-0.372745099	0.20568723	-0.713589353	-0.92528441	-0.48858807	0.038244279	0.407590346	-0.360593174	-0.178003522	-0.101457713	-0.08390828	-0.268286809	0.297980375	-0.077101251	0.249859317	-0.37332074	-0.999910564	1.582681292	1.458436406	-0.368100254	-0.466480794	-0.599203604	-0.062208411	0.904005534	0.007252216	-0.91672533	1.025227603	-0.331363264	-0.072524254	-0.27955582	-0.264571474	-0.07463759	0.250430038	0.171815544	-0.422087447	-0.549108557	0.308556727	-0.743805054	-0.126697989	0.259281676	0.160786938	-0.903991817	2.466725534	0.173853515	-0.390063444	0.1967356	-0.561872082	0.163707856	0.042914062	0.092198835	-0.13133626	0.277280128	-0.340448188	-0.966200798	-0.423348335	-0.331439708	-0.051767893	0.080051729	0.058197346	-0.321341314	-0.138936307	-0.096871082	-0.353601488	-0.675033369	-0.237406717	-0.429736987	-0.548846483	-0.712919514	-0.906937264	-0.582421609	-0.427245042	-0.32088411	-0.600291865	-0.961381716	5.034281011	-0.18325574	0.406409345	0.465790842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ebv-miR-BART19	-0.865714823	-0.642086824	-0.820824364	0.135862259	-0.857882107	-0.592345282	-0.473912811	0.957228083	1.372897969	-0.763167016	-0.003515717	-0.408146643	0.374298437	1.687642326	-1.116018773	4.508014223	-0.500056622	-0.144762464	0.828341003	-0.7044716	-0.072676134	2.293387359	-1.920672807	-0.030196989	-0.251674698	0.535748647	-0.901899333	-0.837608325	1.444071146	-1.114263552	-0.493756617	-1.183469039	-0.345167433	1.9480832	2.225938171	-0.078099189	-0.431414256	-0.08296758	-0.745167175	0.541882601	0.447908728	-0.682418621	1.338159833	-0.093195989	0.196657889	-0.957515137	1.022063538	-0.356801945	-1.826790323	1.716909171	1.770233944	-0.546356637	0.719210632	0.302271706	-0.434224296	-0.980694499	-0.061112094	-0.20269357	-1.038255264	-0.713223381	2.499763193	-0.220629547	1.361068305	1.862541308	1.457540268	0.623251129	3.649264093	-0.237069433	0.126008572	1.680209517	2.15721152	-0.063316779	-0.395316369	-0.777248361	-0.148446675	-0.187238625	-0.794216635	-0.498193661	-0.964692504	-0.137515704	0.06943748	-0.263035956	-0.636151494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ebv-miR-BART2	-0.20575733	-0.518199571	-0.473943248	-0.022953585	0.036315849	-0.427144535	0.279862162	-0.254430585	-0.220953303	-0.003771296	0.647564782	0.593975847	-0.129369558	-0.315037806	0.07214438	-0.097418709	-0.31714763	0.010145872	-0.166746285	-0.235714324	-0.313532929	-0.301523935	0.286606839	-0.526917904	0.154953665	1.054490884	0.162622764	-0.06638342	-0.398604656	0.902163676	-0.454476468	-0.011684372	-0.297589479	-0.325009513	0.153025189	0.082047958	-0.297701159	-0.169019112	0.270605389	-0.404705574	-0.43498423	0.540626851	-0.443032092	0.459820399	0.686840424	-0.155369386	-0.149351874	0.592744755	1.399820248	-0.381621311	0.11517787	-1.030566989	1.075136665	0.217923246	2.200837877	-0.546854366	0.122862215	0.496684686	-0.76313513	-0.074828541	-0.543349907	-0.152737615	0.04712274	0.049261833	-0.112551203	-0.345737433	0.087494043	-0.096824517	-0.272251344	0.177927071	-0.079427757	-0.307361668	-0.48281318	-0.102288642	-0.416518901	-0.077155374	-0.086296706	-0.320370735	0.046391584	2.991402684	-0.23880787	0.741144569	0.178877715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ebv-miR-BART20-3p	-0.952415797	-2.396842424	-1.831275174	-0.350927903	-0.576861845	-0.60027999	-0.776620124	0.145354115	-0.534749737	0.558478463	2.483817219	2.345286341	0.566178597	0.565041812	3.704217344	1.077880061	-0.469848574	0.730291477	0.07096188	-0.380913699	-0.584915946	1.059977308	-0.856698365	0.894085619	-1.119677263	2.216467835	2.984858687	0.881010236	0.734818844	-0.526183318	-1.279086395	0.302153184	-0.860217228	-0.425581255	-1.845329741	-0.97451594	1.048814484	1.897178013	0.485850405	0.049305209	-0.657114161	0.368690041	-0.641205773	0.058640832	-0.810173278	0.422044073	0.162130818	3.079572251	-0.184674608	-0.36344079	1.199647513	-0.93221989	1.026149589	0.641751551	1.183785538	-0.504683048	1.618659484	1.400114268	-0.379208653	-0.072555208	-0.037312456	-0.258161327	-0.259373696	0.354460348	-0.127148228	-0.164609833	-0.09076558	-0.113137098	-0.727792604	-0.455618488	-0.357630359	-0.271891414	-0.498162509	-0.537865421	-0.766798132	-0.538998948	-0.679373042	-1.08949815	-0.416991668	2.718469078	0.896884741	0.699538695	-0.019467004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ebv-miR-BART20-5p	-0.647098007	-1.900463337	-0.998304982	0.187090024	-0.824318804	-1.219106754	-0.578234456	-0.219488728	-1.110116468	0.728675494	2.619626281	4.229348499	0.166503029	0.172315533	2.654775024	2.133792481	-0.388400339	0.463084903	-0.32495329	0.098740094	-0.800064008	0.072907213	-0.575684504	-0.716986152	-0.795546439	3.073237191	3.672524876	0.203785767	1.54503494	-0.309885629	-1.702138829	1.248369619	-0.335640046	-0.017723134	-2.414521093	-0.562849289	0.549866434	0.581573111	-0.333800688	-0.959561729	-0.621291506	0.433362664	-0.712445828	0.29656698	-1.093796621	0.670750118	-0.752586519	-2.145081083	0.647411083	-0.899867383	3.010695114	-1.563431265	1.656476735	1.491637141	0.168706189	-0.396818749	0.897603756	0.708232818	-1.473145298	-0.719567536	-1.302976745	-0.237751162	-0.251416428	-0.139794021	0.340501775	0.050601349	-0.34619351	-0.468948409	-0.597570912	-0.87878103	-0.471732351	4.024727985	-0.271697265	-0.24701283	-0.650583728	-0.302290879	-0.12043748	-0.312623134	-0.634489706	3.875068821	-0.519398501	-0.105280164	0.16517108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ebv-miR-BART3-3p	0.19559582	-0.111367611	-0.001185914	0.264670318	0.092932236	-1.027287763	-0.392092364	0.000649741	-0.454708213	-0.208005315	-0.270779632	0.661960067	-0.280083398	0.260022632	0.047352902	0.028539673	-0.036939288	0.418498956	-0.261143478	1.141643433	-0.576042334	0.155450079	1.78481642	-0.774427425	-1.407480951	0.122460716	1.043554085	0.640740063	-0.706264193	0.237769396	-0.49241191	-0.445347186	1.848557659	-0.292690736	-0.288449359	-0.759711423	-0.390230086	-0.104491418	-1.190707031	-0.5836816	-0.209490648	0.063645721	0.221848818	-0.037259455	0.202056279	0.689734457	-0.957847073	1.614415851	0.958911225	0.076020256	-0.988314356	-1.113948924	-0.394229651	0.027687344	-0.474307668	-1.277308632	1.333236956	0.307403121	0.008701203	0.140681489	-0.843336989	0.094929114	2.725471407	0.499954275	1.3626746	0.794833201	3.595111361	0.097300229	-0.733804837	3.084570886	1.839812706	0.067861856	-0.283751008	-0.395574289	-0.242222341	-0.994529342	0.25797843	-0.402103512	-0.170781593	7.631055833	-0.102065696	-0.632073998	5.223093996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ebv-miR-BART3-5p	3.945259507	1.02967813	0.402507578	2.3779326	0.524216349	-0.420493343	-0.661637668	-0.139650007	-1.28654254	-0.334701953	0.257540885	-0.487368236	-1.125977328	-0.60468293	0.219294912	0.336473452	-0.522451071	-0.572951875	-0.690139781	-0.047406129	-0.296205232	-0.850054397	-0.722899457	1.061125121	-1.225517584	0.664368652	1.196365596	-0.054285742	-0.180119922	-1.805256649	-0.817482138	0.342364012	0.661779431	0.34418394	-0.269617654	1.603743685	0.556542708	-0.031789102	-0.649614018	-0.13783603	-0.43967565	-0.253867294	-0.348424319	0.858479904	1.854497144	1.592736616	0.239808787	2.187514598	5.159596861	-0.671417659	2.765718217	-1.484270052	1.413851774	0.026596509	2.543522633	-0.461007882	0.786580335	0.180351534	-1.440936876	-0.795556208	-1.164396212	-0.338475176	0.008712842	0.199653517	-0.231365225	-0.247420592	0.011629135	-0.142307595	-0.598369935	-0.263139193	-0.542882526	-0.450094083	-0.311874704	0.032509512	-1.273122304	-0.062014579	1.751266798	-1.197261243	-0.057131513	1.480822283	-0.292410774	-1.537841453	0.235964254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ebv-miR-BART4	0.56585819	0.051217593	0.195757278	0.118954848	0.055055617	0.045274155	-0.147933363	0.089363388	0.020875295	-0.301261092	0.881362289	-0.088755228	-0.41741645	-0.608307555	-0.335942359	0.339347798	-0.212452038	-0.480882084	-0.270796454	-0.443503804	-0.438783591	-0.22373401	0.550734256	-0.038018747	-0.934880348	-0.123007654	0.074729821	0.80670701	0.174373396	-0.423246057	-0.292863697	0.995452041	0.282745632	-0.68280864	-0.029559625	1.112349618	0.018247131	-0.100941103	-0.27775504	-1.20802898	-0.86665843	0.361490006	-0.740781154	2.293365814	1.547672344	0.72668046	-0.214819716	2.408067965	7.044463567	-0.997324413	4.583800519	-1.92251112	0.579344171	-0.50315728	5.920092444	-0.866041536	0.508744269	1.66097552	-1.242653093	-0.420692381	-0.765602713	-0.417572232	0.189231332	0.159045551	0.344172365	-0.254826817	0.538722976	0.177302237	-0.987639565	0.087307536	0.195985371	-0.571501679	-0.600228838	-0.344560667	-0.216879734	-0.474174716	-0.115625789	-0.578941901	-0.123658817	4.566603888	0.818865504	-0.31097324	-0.011404379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
