	TCGA.3Z.A93Z	TCGA.6D.AA2E	TCGA.A3.3358	TCGA.A3.3387	TCGA.A3.A6NI	TCGA.A3.A6NJ	TCGA.A3.A6NL	TCGA.A3.A6NN	TCGA.A3.A8CQ	TCGA.A3.A8OU	TCGA.A3.A8OV	TCGA.A3.A8OW	TCGA.A3.A8OX	TCGA.AK.3440	TCGA.AK.3458	TCGA.B0.4698	TCGA.B0.4700	TCGA.B0.4706	TCGA.B0.4710	TCGA.B0.4712	TCGA.B0.4810	TCGA.B0.4811	TCGA.B0.4815	TCGA.B0.4816	TCGA.B0.4818	TCGA.B0.4821	TCGA.B0.4852	TCGA.B0.5080	TCGA.B0.5399	TCGA.B0.5400	TCGA.B0.5402	TCGA.B0.5690	TCGA.B0.5691	TCGA.B0.5692	TCGA.B0.5693	TCGA.B0.5694	TCGA.B0.5695	TCGA.B0.5696	TCGA.B0.5697	TCGA.B0.5698	TCGA.B0.5699	TCGA.B0.5700	TCGA.B0.5701	TCGA.B0.5702	TCGA.B0.5703	TCGA.B0.5705	TCGA.B0.5706	TCGA.B0.5707	TCGA.B0.5709	TCGA.B0.5710	TCGA.B0.5711	TCGA.B0.5712	TCGA.B0.5713	TCGA.B0.5812	TCGA.B2.3924	TCGA.B2.5633	TCGA.B2.5635	TCGA.B2.5636	TCGA.B2.5639	TCGA.B2.5641	TCGA.B2.A4SR	TCGA.B4.5377	TCGA.B4.5378	TCGA.B4.5832	TCGA.B4.5834	TCGA.B4.5835	TCGA.B4.5836	TCGA.B4.5838	TCGA.B4.5843	TCGA.B4.5844	TCGA.B8.4146	TCGA.B8.4153	TCGA.B8.4621	TCGA.B8.4622	TCGA.B8.5545	TCGA.B8.5546	TCGA.B8.5549	TCGA.B8.5550	TCGA.B8.5551	TCGA.B8.5552	TCGA.B8.5553	TCGA.B8.A54D	TCGA.B8.A54E	TCGA.B8.A54F	TCGA.B8.A54G	TCGA.B8.A54H	TCGA.B8.A54I	TCGA.B8.A54J	TCGA.B8.A54K	TCGA.B8.A7U6	TCGA.B8.A8YJ	TCGA.BP.4770	TCGA.CJ.5671	TCGA.CJ.5672	TCGA.CJ.5675	TCGA.CJ.5676	TCGA.CJ.5677	TCGA.CJ.5678	TCGA.CJ.5679	TCGA.CJ.5680	TCGA.CJ.5681	TCGA.CJ.5682	TCGA.CJ.5683	TCGA.CJ.5684	TCGA.CJ.5686	TCGA.CJ.5689	TCGA.CJ.6027	TCGA.CJ.6028	TCGA.CJ.6030	TCGA.CJ.6031	TCGA.CJ.6032	TCGA.CJ.6033	TCGA.CW.5580	TCGA.CW.5581	TCGA.CW.5583	TCGA.CW.5584	TCGA.CW.5585	TCGA.CW.5587	TCGA.CW.5588	TCGA.CW.5589	TCGA.CW.5590	TCGA.CW.5591	TCGA.CW.6087	TCGA.CW.6088	TCGA.CW.6090	TCGA.CW.6093	TCGA.CW.6097	TCGA.CZ.4863	TCGA.CZ.4864	TCGA.CZ.4865	TCGA.CZ.4866	TCGA.CZ.5451	TCGA.CZ.5452	TCGA.CZ.5453	TCGA.CZ.5454	TCGA.CZ.5455	TCGA.CZ.5456	TCGA.CZ.5457	TCGA.CZ.5458	TCGA.CZ.5459	TCGA.CZ.5460	TCGA.CZ.5461	TCGA.CZ.5462	TCGA.CZ.5463	TCGA.CZ.5464	TCGA.CZ.5465	TCGA.CZ.5466	TCGA.CZ.5467	TCGA.CZ.5468	TCGA.CZ.5469	TCGA.CZ.5470	TCGA.CZ.5982	TCGA.CZ.5984	TCGA.CZ.5985	TCGA.CZ.5986	TCGA.CZ.5987	TCGA.CZ.5988	TCGA.CZ.5989	TCGA.DV.5565	TCGA.DV.5566	TCGA.DV.5567	TCGA.DV.5568	TCGA.DV.5569	TCGA.DV.5573	TCGA.DV.5574	TCGA.DV.5575	TCGA.DV.5576	TCGA.DV.A4VX	TCGA.DV.A4VZ	TCGA.DV.A4W0	TCGA.EU.5904	TCGA.EU.5905	TCGA.EU.5906	TCGA.EU.5907	TCGA.G6.A5PC	TCGA.G6.A8L6	TCGA.G6.A8L7	TCGA.G6.A8L8	TCGA.GK.A6C7	TCGA.MM.A563	TCGA.MM.A564	TCGA.MM.A84U	TCGA.MW.A4EC	TCGA.T7.A92I
cg00157199	-1.719896579	1.944220443	-1.412042395	-0.13685657	0.284139538	1.90329152	1.16221191	-1.211408376	1.403524807	0.786768118	1.439233952	-0.741339207	0.325837504	-1.799418126	-1.196530176	-0.57257639	0.364788119	-0.933258672	0.445214383	-0.759969573	-0.863475071	-0.804918401	0.065273123	-0.444314281	0.283786082	0.06443315	0.144206736	-0.935149567	0.738019171	-0.173177097	-1.297174585	0.717625981	0.956642509	1.463696392	1.778224781	-0.44931355	0.912013238	-0.194498535	-1.386518852	1.176852147	-1.297367153	-1.551048466	1.018159289	0.024893338	1.304080605	1.132083078	1.202361464	-1.596816608	0.699016152	-0.915782215	-0.210919575	0.975250796	-0.887813865	-0.016869468	0.476605661	-0.644547437	-1.266524002	-1.48638993	-0.305447962	-0.674307625	-0.17114312	2.239838832	-1.550779399	0.807385197	-0.622094553	1.720312069	-0.314232782	0.558545234	0.068207257	1.576482781	0.126337116	-1.080739277	0.705524307	-0.28150965	-1.616368161	-1.342687407	0.5073966	0.426773964	0.911597025	-1.516967643	0.12121661	-0.198774914	0.282368867	0.828832013	0.498717395	1.864018831	-0.194567998	-0.484000268	-1.390877448	1.411828148	0.619566186	1.025095127	-0.260412923	-0.622958606	1.094242401	0.175150963	0.967867688	0.758232642	1.437010977	1.759612289	2.009247942	1.724995422	-1.112379627	-0.062510626	0.732249894	0.342112705	0.788525826	-0.964731965	0.067674045	-1.329126051	-0.74064733	-0.126815598	0.934033344	1.168265173	-0.980411364	0.660692215	1.745178565	-0.803046853	-0.533785892	0.124689265	0.341291057	0.574644364	-0.929068605	-1.366707322	-0.116384721	-0.961222245	-0.881670922	-0.412975176	-0.529588709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cg00163372	0.66530131	0.673524351	-0.620365965	0.628637489	-1.243016174	0.543758934	0.142453909	0.15652461	0.649658382	0.632890839	0.656152174	0.647880113	0.649985755	0.475820189	0.321735427	0.664446986	-1.045879258	0.741171081	0.695342784	0.699860752	0.712164042	0.615897632	0.696635456	0.703746724	0.692368432	0.608159761	0.68028059	0.669661363	-0.29599907	0.672053974	0.656456222	0.64436308	0.638544732	0.276635547	0.499000698	-1.954558695	0.616591548	-0.943678719	0.633235555	-0.665863731	-2.693299531	0.394560592	-2.281667369	-0.438035419	0.654740533	0.582234853	-1.0083969	0.606288019	0.398435182	0.681201494	0.696092311	0.630155927	0.703119198	-0.901980484	0.4963656	-1.604685505	0.214484303	-1.55324472	-1.551018372	-0.686247022	-1.374215955	0.708801266	0.617338789	0.545553306	0.485887017	-2.159854623	0.372448804	-1.940512644	0.633571916	0.60435624	0.583835124	-1.244666161	0.616786213	-0.729058757	0.471093977	0.382626142	0.200228458	-1.374966118	-1.12877163	0.422344315	0.198442521	0.596581289	0.500253865	0.642063801	0.628365492	-0.416683237	-0.715161993	0.211062773	0.695612759	0.499997277	0.522423175	0.691297364	-1.58922871	0.380260205	0.438072122	-1.863161293	0.356957055	-2.166820003	-0.851093445	0.445417469	0.697892566	-2.780260245	0.590145163	-1.262094067	0.269151723	-0.252821877	-1.085331693	-1.187463991	-0.982507937	-1.247175178	0.587370675	-0.862126901	-1.304639327	-0.665254345	0.628916937	-2.164361544	0.686613773	0.496950741	-1.985844659	0.613439495	-2.432332065	-2.850918206	0.591617658	-0.314984724	-2.450465945	0.549343791	0.088222592	0.734230489	0.683436173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cg00172603	-0.264248705	1.613189607	-1.292883339	0.267314207	-1.279798038	0.838541866	-1.167364608	0.782102737	-0.629894907	1.578359755	0.921072432	0.879446817	0.020151349	-0.290613989	1.22641171	-0.619559778	-0.78110023	-0.864411234	-1.173177942	-0.113055567	-0.964958912	-0.501808854	-0.388164617	-0.429762148	-0.524871908	-0.262271358	-0.51084972	-0.881633703	1.31153977	-0.003819104	-0.45326595	0.646754248	-0.869994883	-1.582067281	0.323151068	1.446485316	2.079180368	1.669356424	-1.436196977	0.772486364	1.830968403	0.599480237	-1.641079599	-0.344263391	-0.32021098	1.630333734	-1.163562083	0.202530103	-0.358627915	-1.05703063	-0.533865453	0.257630881	-0.606277554	0.183099161	-0.042489167	-1.32571501	-1.37616395	0.278523178	0.963520015	-0.576164436	-1.460121643	-0.756985599	0.655092495	0.669059529	-1.102140224	0.221322515	1.457516686	-0.50242041	-1.336725717	0.703660065	-1.254988889	1.583188041	0.158574174	1.967351644	-0.656396142	0.422930948	-1.598601066	-0.114186338	-0.755541377	-0.609718195	-1.204938044	-1.608850266	-0.603190689	-0.57050715	0.443374173	-0.224809909	-0.237762946	1.139936037	-0.245636191	1.391859739	-0.082443376	-0.829000155	0.842011271	-1.12036253	0.757522759	1.66967189	0.190262149	0.180049996	1.863000687	0.398321168	-1.316668392	2.135028174	0.165477536	-0.925891872	-0.440432129	0.812450108	0.919505587	-0.810194344	0.763224128	0.448460973	-1.162628817	0.972665187	1.657014339	-0.964196734	-1.095350052	1.136566646	-1.478881519	-0.534726882	0.999549209	-0.516814347	1.479580306	0.690739472	-0.316751276	0.784315634	1.293910091	0.405164491	0.205774426	-0.399867983	-0.037268683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cg00177787	0.499736312	0.55268321	0.514317166	0.561274002	0.534730569	0.521617589	0.553256073	0.548231059	0.543567274	0.560030633	0.512390664	0.537823645	-0.938751269	0.338558401	0.569115547	-0.636085123	0.560671684	-0.843602191	-2.573581377	-2.158263252	-1.73748698	-0.429308227	-0.650165308	-2.144832915	-1.660773556	-1.239574431	-0.654368893	-0.047251026	0.570708478	-0.537944646	-0.239054734	0.533587502	0.122611797	0.581211815	0.590698803	0.572732796	0.578915023	0.45797015	0.58722386	0.558978248	0.601535531	0.564699768	0.531682601	-0.865368602	0.602632146	0.594874486	0.565648638	0.517022466	0.547583266	-0.237059101	-1.403092151	-0.461868313	-0.626262584	0.541432332	0.573230878	0.580108709	0.599054819	0.526362465	0.594261523	0.578043846	0.557437052	0.60671533	-1.103958501	0.548356084	0.589409445	0.536597763	0.589787207	0.58074015	0.569820663	0.59048953	0.540173736	0.58686786	0.576876387	0.50398129	0.545521319	0.419930789	0.590996783	0.54374028	-0.276115476	0.580326594	0.579077069	0.564015092	0.571905156	0.572939103	0.588210004	0.540735025	0.464636513	0.598461004	0.587405878	0.52821261	0.550750003	-0.769180703	0.572708046	0.612529615	0.559824472	0.581734039	0.556320353	0.581536636	0.587364708	0.57140256	-2.417416169	0.599097712	0.573434001	0.562548832	0.556222402	0.594327129	0.552439403	0.549265835	0.594994492	0.580624861	0.548515754	0.583160488	0.583136154	0.555508741	0.576789406	0.547820132	0.600043138	0.575011274	0.5676717	0.54138969	0.582476619	0.584375905	0.515665645	0.577540852	0.585426483	0.577776144	0.51232283	-2.155849184	-1.179975983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cg00200463	-0.824672611	1.107898217	1.330046648	-0.791261062	-0.777426482	1.336897235	1.221127375	-0.303749421	1.37474682	1.348352437	-0.822167927	-0.82271138	1.260761411	-0.827035725	-0.803530148	-0.798545454	-0.735764494	-0.815341632	1.214281938	-0.810352087	-0.818026273	-0.781626055	-0.781930885	-0.810144253	1.178976604	1.142091919	1.188223409	-0.756026722	-0.781323301	1.269455303	-0.741455457	1.198536674	0.963351159	1.115905411	1.339568393	-0.780575911	1.455043555	-0.773017914	-0.792607587	-0.743173175	-0.785828954	-0.713249084	-0.768396976	-0.772144325	-0.78607562	1.236636057	-0.476112855	1.326971556	1.386787304	-0.795224328	-0.784415483	1.200344726	1.260086703	-0.735839678	-0.720751592	-0.717743635	-0.764283872	-0.792117559	-0.792611445	-0.54538946	-0.670721833	1.356252646	-0.817380626	-0.751135284	-0.687193092	1.341116584	1.425652114	-0.703250663	-0.768771597	1.434366379	1.553309199	-0.745667863	-0.695540202	-0.814695183	-0.747688271	1.383610394	-0.789296537	-0.768321976	1.453301093	1.35320463	1.596720811	-0.761764563	1.200471396	1.410895955	-0.760338111	1.006487994	-0.666707168	-0.783904874	-0.799966556	1.298478268	1.326429813	1.166953426	-0.773534301	-0.626826397	-0.770054633	-0.748513856	1.317436342	-0.703572838	-0.781976821	1.443169675	0.722383664	-0.788840897	-0.789701258	-0.787696815	1.263812161	-0.654071554	-0.63454055	-0.777126578	-0.746190567	-0.734050052	1.53620939	1.412633913	1.602358632	-0.748406153	1.396530886	-0.801592699	-0.784018169	1.408792842	1.089522385	-0.790688905	-0.763234859	-0.730597514	-0.655978655	-0.790794226	-0.675278348	-0.773915401	-0.63008238	1.263043048	-0.793009608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cg00204802	-0.729964372	1.551638061	-0.218511583	-0.025820695	-0.929410758	-0.254054576	-0.816779457	-0.814760516	-0.791925249	-0.735027892	-0.993411747	-0.699772536	1.087530177	1.660965287	-0.78054863	0.775800327	1.251828106	0.183287448	1.786748217	1.817435483	1.553250563	-0.230469085	0.635409807	1.500757661	1.145578117	1.514861332	0.70365025	0.413958762	-0.824057223	0.836668435	0.170555057	-0.792276436	-0.911620133	-0.410196788	-1.063840794	-0.777320118	-0.747588295	-0.786587505	0.416770951	-0.946373255	-0.952003986	-0.789830919	-0.550819635	-0.10117947	-0.953373882	0.7930862	-0.017597037	1.885605983	0.598690107	0.148139265	1.317804957	0.559411797	0.500052316	-0.798882901	-0.294884081	-0.515990069	-0.231415589	-0.810278408	-0.909625685	0.22406102	-0.883998921	-0.94604898	-1.130463018	1.583092279	-1.127343154	1.905319459	-0.603141648	-0.86886773	-1.132156033	-0.879752185	-0.909185072	-1.171297585	1.961018088	-0.490568878	-0.614356448	1.247672651	-0.852387148	-0.271498343	1.403249769	-0.707639447	-0.233733527	0.123184721	1.724831075	-0.917266839	0.420984593	-0.568334557	0.563281207	-0.834049371	-1.147614262	-0.78254156	0.863698046	0.855965263	-0.289056806	-0.566826794	-0.204777852	-0.72476736	0.191220297	-0.277171243	0.07885845	0.553925296	1.772407398	-1.138854007	-0.797546586	-0.780796284	0.059574606	-0.664929966	-0.246370955	0.293657355	-0.091219873	-0.231656095	-0.929249297	-0.611552721	-0.545171459	-0.606595053	-0.800146479	-0.850378032	-1.068651348	-0.126621753	-0.536237848	-0.852165229	-0.8551903	-0.423641027	2.075954385	-1.076137536	-0.776572507	-0.942553403	1.146015142	1.422450073	0.030862722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cg00206063	-0.418190223	1.432073919	-0.642166026	-0.421990854	-1.110078044	-0.461171101	-0.446284723	-0.96678054	0.715212773	-0.703442356	-1.197076882	-0.736289276	0.464683414	1.576778666	-0.738260745	1.31853139	0.335530174	1.41978385	1.573270812	1.419351418	1.566955546	1.086394028	1.299551838	1.515011688	1.434893966	1.367303865	1.519699872	1.284247292	-0.363686357	1.482795849	1.257932406	1.01017498	-0.249882326	-0.877974928	-0.970372097	-0.871509362	1.543172245	-0.63181975	-0.392104335	-1.049647918	-1.176711204	-1.157738813	-0.930366697	0.411770289	-0.802596215	-0.707119548	-0.367811	-0.596534087	0.058088324	1.477348177	1.45770386	1.317131569	1.586028044	-0.383870603	-0.65972634	-0.691948246	-0.815974502	-0.816058231	-0.69691056	-0.242787949	-0.88626307	-0.427089482	-0.960167474	-0.405846133	-0.579931626	1.462035154	0.193242249	-0.700880629	0.970313208	-0.934266575	-0.963583829	-1.153509297	-0.985250416	-0.985325488	0.593191823	1.02911715	-0.849186203	0.219564057	0.383394267	-0.118194892	-0.40436557	-0.681513028	1.437711421	0.135185264	-0.472963051	-0.64289759	-0.302825956	-0.720092637	-1.617027901	-0.545764503	0.841096207	1.438286515	-0.219155864	-0.645483619	-0.831618548	-0.165681225	-0.665793833	-0.540380556	-1.164664519	-0.832012014	1.599611432	-1.724904719	-0.934731913	-0.77780937	0.198021147	-0.357613412	-0.591239952	-0.116119083	-0.392290159	-0.223797171	-0.270599452	-0.084840768	-0.653477408	-0.346012933	-0.74729361	-0.531274648	-1.217715858	-0.432334207	-0.497293183	-0.713848836	-0.587884354	-0.340009487	0.460334347	-0.55891167	-0.928024704	-0.505355466	0.168716771	1.416564831	1.274689201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cg00211215	0.84164659	0.84164659	0.767016862	-0.654008729	0.84164659	-0.286400437	-1.533741344	-1.541829626	-1.537048181	0.84164659	0.84164659	-1.477864734	0.84164659	-1.500943305	0.886908393	-0.466894098	-1.533095041	0.965723047	-0.682249213	1.034815273	0.923899663	-0.604033909	-1.549181446	-1.490246495	-0.041504451	0.964600151	0.962428723	-0.412407515	0.922764709	0.961467525	-0.427314728	-0.425093297	0.950736529	0.998494749	1.060937569	0.84164659	0.84164659	0.930320074	1.020655263	0.988567485	0.019284481	0.139354939	-0.681266042	-0.536968976	-1.537146977	-1.535012244	0.93300815	-0.624078611	0.84164659	0.84164659	-1.44465465	0.909994053	1.042406802	-1.108031457	-0.363533229	-1.526985992	-0.366639498	0.985811047	-0.5261442	0.966190555	0.871212999	-1.238042055	-0.166461409	-1.506507916	-1.516105083	-1.503331778	-0.561783669	1.055160172	1.024785941	0.940605905	-0.39860052	0.998509303	-0.258345126	-1.480801593	-1.315287752	-1.364712403	1.034179035	-0.186436658	0.062566836	-0.539104395	-0.159395594	-0.803296021	-0.50945873	-1.224694235	0.84164659	0.941781916	0.992773094	-0.619382143	0.84164659	0.514502796	-1.519404413	0.910198584	0.987995246	0.275176258	0.997985434	0.993373321	0.84164659	0.84164659	-1.314118295	-1.445569142	-0.09192953	-1.518398142	0.974699324	-1.520164656	1.045286903	-1.529817563	-1.457987965	-0.515381692	-1.535921147	-0.530568915	-0.69584622	-1.524572435	-0.580047452	-0.026006026	0.84164659	0.955665846	-1.505324585	1.054694929	1.019186787	1.063299305	0.965978379	1.042745063	-0.646378546	-0.535216181	1.004242422	-0.423090045	0.921647721	-0.708939656	0.84164659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cg00221185	-0.915545973	0.717568618	-1.192282763	-0.493549414	-0.92183014	0.160602947	0.455053165	0.137188995	0.744242196	0.041556801	0.837539013	0.193898781	-0.552601486	-1.149385604	-1.157054274	0.973509371	-1.142601499	1.145245002	2.007678049	1.384984542	1.565848851	0.58921043	0.761077743	1.434391404	1.415883012	0.507593957	1.132310602	0.739694826	-0.686503471	0.629009249	0.76764284	-1.004438077	-0.32270558	-0.974550246	0.160303566	-0.983933912	1.093986296	-0.793309122	-0.692595742	-1.112647009	-0.304967489	2.003372191	-1.13849577	-0.306149743	0.914839354	-1.016101314	-1.006671052	1.507145172	0.437126215	1.300269237	1.304545744	0.178743702	1.318162214	-0.946002608	-0.01240016	-0.877910143	-0.87580509	-0.821800263	-1.046929868	-1.097049372	-0.379897864	0.776195636	-1.209382288	-0.971518775	0.776236918	-0.709772637	0.115818139	-0.836663755	0.764063861	0.556624919	0.361807802	-1.096491229	1.149629155	-0.9744391	0.443943981	1.45082083	-0.23606847	0.64520599	-1.144402814	0.782711472	-0.831798181	-1.09714553	0.801616418	0.512034999	-0.392649762	-0.867780231	-1.177551898	0.028388608	-0.303327711	-0.00818925	-1.055214111	0.821688749	-1.086441	-1.066403684	-0.275591119	-1.025012985	0.006890444	-1.136519019	-0.641885832	0.879042085	1.951243768	-1.12903956	0.877628046	-1.171668328	-0.581433591	0.153823635	-0.822768169	-0.914839153	-0.659862878	-0.788361047	-1.035749676	-0.96309109	0.642417185	0.241832213	-0.287934839	-1.146237909	-1.056461594	-0.847927065	-1.100418384	0.215195705	-1.098470237	-1.032940343	-1.034700736	0.010008489	-1.062513757	0.446944698	-1.095408576	1.285993552	0.788590349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cg00223767	-0.296806645	-0.107489619	0.97467077	0.50689933	0.611133513	-0.301077084	0.115436644	0.483027059	0.627619539	0.488850597	0.80925047	-0.03811823	-0.424079603	-2.061623808	0.806057568	-1.066822102	0.479353299	-0.652703497	-2.089983589	-1.975473341	-0.3976035	-0.119033399	-0.903886466	-1.485378775	-0.967107932	-0.702938875	-0.584487129	-0.369234843	0.82359249	-0.523096809	-0.925968336	0.25193754	-0.0203237	1.105725667	0.242949917	0.90678836	0.758531503	-0.101878082	0.874911254	0.692497679	0.979944928	-0.761876103	0.486719001	-0.447291421	0.70784327	0.635147758	0.757021423	1.136023513	0.515002477	-0.151180586	-1.203382094	-1.368248883	-0.579295619	-0.111148976	0.545994552	0.01852471	0.617272084	-1.958416899	1.066048174	0.929293384	0.311722822	0.961241612	-2.10915377	1.027102042	0.17229861	1.146875679	0.20518239	0.199758228	0.702601265	0.14518372	0.809068923	0.568506996	1.035438623	0.551343489	0.286202045	0.970183677	0.737668611	0.006597857	0.833168002	0.206386174	0.12439843	1.180998732	0.483905806	0.87114162	0.938279983	0.082858916	0.762765757	-0.275567234	-2.237513892	0.580791336	-0.641845185	-0.607619775	0.594164344	0.881660667	0.91915729	0.133844785	1.014375365	0.2998987	0.983719414	0.961678714	1.044073973	0.915598981	0.81844881	0.705596017	0.732282632	0.320342702	1.033744401	0.880323254	0.817434976	0.136354356	0.542887622	0.575353127	0.825171161	0.708707155	0.392402671	0.216502971	0.525658688	0.495822943	0.516997397	0.350572489	0.243033408	0.725885517	1.133880261	0.093786662	0.80501468	0.343896995	0.410043242	-1.56876109	-0.856141478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cg00227584	1.947211597	1.947211597	0.929985621	-0.770694459	-0.830952488	1.027059539	0.335337362	-0.823084304	2.015011036	2.169445081	0.029221089	1.947211597	1.691780852	-0.486513848	-0.630519265	-0.845121239	-0.767517269	-0.470975982	1.41051224	-0.69842412	-0.344432531	-0.777553155	-0.819398856	-0.82047551	1.10610122	1.173280112	1.233228095	-0.728910545	-0.489155792	1.495937143	-0.819402356	1.097948883	1.1432784	0.853668914	1.152010272	-0.807404601	1.891164713	-0.620110315	-0.680519161	-0.844289431	-0.781416168	-0.780259744	-0.725673846	-0.766203735	-0.702714239	1.178834178	-0.822888544	1.343626066	1.307454438	-0.838664078	-0.865831726	0.556060089	0.98201668	-0.719905111	-0.801226271	-0.8260711	-0.845493833	-0.745122376	-0.759975048	-0.700378446	-0.83910475	1.09594936	-0.149893561	-0.847571247	-0.806198894	0.839557818	0.771332514	-0.861035455	-0.842144646	0.910835433	0.974984264	-0.809105811	-0.478980173	-0.387435156	-0.816613739	-0.207384991	-0.704089545	-0.862846622	1.243469318	0.750075027	0.799452084	-0.784423677	0.694657489	1.188556231	-0.762855016	1.381279155	-0.787493391	-0.825303728	-0.763459797	2.11922551	0.805324947	1.164716125	-0.853835404	-0.815847868	-0.782599805	-0.803967906	1.326434752	-0.752297563	-0.774551815	1.690333056	0.32081852	-0.839421905	-0.853554567	-0.756374043	0.851632518	-0.813545828	-0.852933938	-0.823670915	-0.812683765	-0.854898076	0.984903321	1.060242015	0.986894068	-0.777612404	0.779789386	-0.803935711	-0.769035141	1.216376426	1.02366412	-0.839378543	-0.735593674	-0.775471679	-0.838460984	-0.871463897	-0.852468482	-0.761191012	-0.829021742	1.358703755	-0.774283591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cg00241002	-0.290159974	0.342428604	-0.727442047	-0.182088868	1.054481639	-0.059058835	-0.514338085	0.575991147	-0.290159974	0.207887969	0.925298175	0.243687027	0.726359815	-0.47622268	0.920427751	1.085276715	0.673464708	1.055396385	1.197472556	1.256368937	1.115004551	0.68641082	1.136159959	1.030892804	1.162978247	1.107219336	0.91282527	0.923099623	0.719159783	1.091276053	0.779846723	0.61852023	0.456902829	0.864606376	0.202630813	-1.041256616	-1.822398698	-0.93325618	0.211760746	0.342429702	-0.702759657	-1.256205055	-0.490262569	0.613842108	0.07029394	-1.493648337	0.403096576	1.001348556	-0.043909955	0.971623104	1.070980769	1.049766742	0.915002083	-1.089795364	-0.612850237	0.327602136	0.823616681	0.729449996	-1.034926513	-0.434662398	-1.706624009	-0.996569584	0.449230767	1.185418747	0.401283253	0.173956816	-1.67154307	-1.336909559	0.643325812	-1.999309934	-1.370722426	-0.198869921	0.285272691	-1.260188047	-1.173367987	0.996105963	-0.715810081	-0.914445924	-0.338951852	-0.181356327	0.442907548	0.093156437	-0.39918385	0.7821629	0.51196285	-1.446964272	-0.960710926	-1.461524508	-0.819594194	0.308740956	-0.865536111	1.161681254	-0.228773361	0.419588388	-0.920493946	-0.705467514	-1.246237187	-0.290159974	-1.987843833	-1.004407752	-1.905877854	-0.918887529	0.191026005	0.494613674	-0.019162184	-0.389880193	-0.785655583	-0.713452205	-0.094742557	-1.409156394	-1.850339037	-0.985212637	-1.303573829	-1.615260107	1.01905443	-1.740675637	-1.468707827	-0.838986116	-0.290159974	0.538031614	-1.602990597	-0.290159974	-0.009398238	-1.343634333	-1.873964091	-0.114927319	0.250064029	1.289050167	0.986790719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
